topic,image_id
53,Iffe6ce8c081806e7b592847c
59,I0d6ad789bc4a93f14567c6d2
57,I5d10d6a711f3429997dee8df
79,Ie83a05ef660bd2129a77fa51
99,Ic8bb8884c606dcd198e47302
60,Ic9f967ddd9e33a738b2866d7
59,Ie481714fe1e7a42d3b77c9b8
98,I7c82b6a8823a9b43a3d5790b
56,I7c2ced3a2b22c8587f8ddc44
86,I36c168cf821522682ecf7c99
79,I488e7d8e116a33ca2cad3ec3
92,I4fba88d50aa81045740072d5
90,If8b1b46a1ae33d413a400147
94,I68b08bd207f22f3fa30fc926
55,Ia0ca0eeeaca420ecae992979
84,Ic9d6dc1218540c7cc9da2fab
81,I37cc734cae9c4421c2307232
99,Ib44fd984bedb01694cf118ef
99,I474893cebeac3dd774c0583c
66,Ie332e0664c060d0819c0932a
92,I252074dfc236d8bca582fc29
62,I265ff581fde49a8e2958ad17
81,Id81c352a72e0da4d6e1ed84a
51,I23fdc5b08a9c8251f8f68ce8
96,I83fbfa83f42cad4879b3c7f8
84,I33e3b747f1c85246b15ee84d
59,Ic66bb153314a7d2cb2b041a1
51,I44b76312d250af3a67cfe4d3
65,I6feb8ac2876551026add81c0
73,I98249f9b34222b1c2fea24e8
75,I810ea525db7c5c18124bb932
84,I7a1ceb9457604a609c60bb74
94,I256a732a10aa47e89c41a6c2
100,I857dacedc557ca3d12ccea70
59,Icf513436c3121e42ce24aa0a
92,I0de427c2c4d5f68aa19891d2
90,Icf84dcc947272ea6c25059b5
73,I5e261313ed5a86c08b26a126
69,I7e88eed00e5308e705495f27
90,I839b3d995e1183997ce0d789
73,I7c4fc993495296631a5ef073
93,If5a6370cb32d9e8bb817d671
77,Ib61808bf6eb3b68086367e12
67,Ic4f09cf2c1cab2b57b875aa3
60,I81ce1fe7dae14a44d6222d79
79,I2854c99f6c6e6f752ab5720f
64,I0a7ce82254c796f818470a2d
100,I001957723307a8a25504f7d3
84,Ia50f20a43adbfbed56c01bd3
73,Ia8b81ee401a1e26738ae250a
52,Ice7189a41ce9942867e45682
54,Ifa775d55679d93f59d1eb534
58,Iaec55b38664ac116c0a52e73
56,I528347b52cd460fc72b0d7ec
92,I0aedf243f04ec7f86ba999a9
70,I6acf6db7536922fbf77e97de
66,I9157f705e73f0c2131dd38a7
77,I4051efe6a40640a1ceea8a5b
71,I6d886148d76b87a2d0cc31ae
81,I9f8c2d1c3fed8f3816786ffd
72,Icee2e3f3bcc11c7790486f00
81,I713bdbe9fa1d1dfc8130775b
54,Ide8556633dcbdbbf8c09430c
63,Icda213be07b153dc0e224562
98,I9ae661230eb2eb2444d20842
72,I31aa5d58c44022ec17ff68c4
54,I92828228527a4add71cddc06
85,I830182dc99e6b4dd180c0c73
67,I8f2056b64524611d1aa84103
69,I812fe721255aa6f7906d4fee
90,If14b655cb4eecfee51aee126
54,Ia9684643169260b2845135ae
79,Ic3f93f67f0b40d34a892c0b4
66,I206a9e745c5e943796f72ad0
65,I1703adca24a81d32a565224b
59,I2758247d6f0034591ca35880
90,If591095649d83c1cf3000db4
71,Iec108b53b83be56c2470902e
69,Id02beae5f221524cd6fe438e
64,I871702c11ef706a455d9118c
91,I713c0dc14124dc7c1b2140a1
65,Ibd53d88ef7e7627b0dee5ed2
52,If592d9e9f8e6792bb668aa3c
97,I798e421ca1f56c76a23c45ba
76,I30f1d25dbd7334b51573fdf0
65,Iad5339ee8cf6cb9adb78d8ee
66,I6b7e7e41bf3bc34bd552b390
74,Ic74e210b16509ff8a47535e3
95,I61109f15c85ee1521023a31a
98,I7d3d40286c0b5e2e7e98d8a6
74,Id38e682cc5936d99b6057e00
56,I9770aef49eb58292a5ec70c6
99,Ie47b8ab6284d44bb9c77e065
88,If56e5591f2c168c14cdadac6
60,Ia17f94e6fb6f630229a3f680
66,Ic6f8fbe5ba0c7568ca135129
77,I074ab7f1b38809afd5da5a87
78,Ide361cd91a00e7de534788fc
68,Ie26a97e70a8790cf2ca8361e
63,I2b2650d9e5c98f7090e63aa2
78,I3ae3c286833f22cdab6be3e5
51,I5faeecb4d31fdb9b072d3525
69,I99a8dbedf615bba332a067ca
51,I6783d4cd0bd233d0d53f9d4c
91,I6ec0663f35bd8a6a18b2f7e1
78,I5d6f252d1cdfc2f5da1f6de6
79,I783d27918fbacbbf5fd54233
58,I18fc1ee6731833a173076e5e
79,If4e364ea16b0639f95c77c4d
69,I4097b8ca90a56c571ee9bf29
51,I7b65048d89c74059924e1556
59,I6ea763d17c4454b1a0bf5405
91,I6be75574459fc1b290272455
75,I30d522019b4750787f9a8abe
73,If92e61d210d3eab006cb7397
95,Ifa9d9ac5fba9b9e507da7e0d
62,I34d3e6b5a1fe976f6d4be7b9
69,I09e93f22fdfe4b69cc0b8478
84,I6c441813f7ca467ad953a5c5
69,I0b4614c9ed3389b254e3fae4
97,I9e575caee4b8eb1912e15f5a
81,Iaa3109d7a29f3b89734a704d
83,I200d4e8498f5636592e387d2
74,I7347626a0fb8de48b9bed53f
67,I138d9f3c42b6211bcdf1aa2f
99,I184741b21f7e6ed9a2721251
86,Ie508d88bb03dcf08b700934c
74,I153d017b1d5d9afc87f3db39
85,Ie74d20f56f746d10fb5298dd
87,I1174145348dcb54943d5b6cd
60,I079d24b5814790bef115918d
56,Icc0fc43766676bc3d1059e50
56,I0b08d81baecfac162a18042b
53,I74fc7e5a49b76c9445cab575
77,Id7518ed7f3f807d6c378c068
57,I9d3586978224a765ac11ab32
78,I75b7a10c2543bd6e8d0887e7
78,I4382a54c7a866767c457495a
84,I656cabb8363bb156d1ce9596
79,I6e40d1e896bf91ca926597d7
89,I784b152d8ff52c469ea8db26
94,Ia591a8a49dec9888b739bdc4
74,I2271627b76c6f7a4151d3bba
59,I3e68ecb51dce79526644ef25
74,Ibe2bcbdb637489bd4ba9109b
77,I5e10a376d8851fa1fd8395ca
97,Id25ca5822ab19b9e80293461
73,I972fc720de35dea0bb22ea17
55,Ie9a0ac4ffebd677b6f6fa012
57,Ice7f58cbf0174a001708c180
78,Iddb796c44e62386b9c101e2e
61,I9ae388f2178f15863397cbf8
79,I910d48d809a5e4d1ea0cea54
76,I17285d5ab7e0385550cbceb1
78,Icac93a111cdd7542560343e4
95,Ic902811f4baebcccc63d6ed2
88,I21a5b2f9b96fb9579454f76c
75,Idef8bd2a8a4058b46d064756
79,I385a33ff0fca197e674deb85
67,Ib6d035be7976aa4ca1fc6f48
92,I2335c5a8b855a92eccf4f109
69,I713da5f2fddc321f4e420dc6
61,Ifa4fa738a86c6a65dd50da4e
53,I5a2236923ed7aa9d3c375d7d
78,Ie155a62856cb831b26836214
67,Ib05587c9788d15edc77ea7d8
82,Ief4743e4cc295817c1d5a560
54,Id2e59167508608197b73a939
60,I61c9263a320919a2b61ff101
97,I0be47b9c464cfd2e63ec2521
99,I2febe5afc050c2fb8931a6bb
71,I24e1560b00ef6651ec39f96f
92,I895ed87ad95030c222ed9c6d
68,I8aba629d6a78c0a8610d8945
64,I57191f1052a91ffb23bece57
82,I24d23dd5b088d59286f9b944
100,I3a6c69002d42a1c4433a0a94
75,I6afc7405f97923947e11526b
67,Ie97b0466084ce518972558fd
92,If49726bfc5f7f7c5d3cbec54
71,I476311b01abbe62c8c2ef2a3
64,Ib995a56d8c229c653696a2e7
98,Ia050930a2168d1e4f2ea188b
63,I8dac7aef92dd3b51778ea8b4
95,I525e983eda406f5c1f126201
82,I9e807eca8f7b5da37403d141
74,Ie715b33f549964845c4403a0
55,Id74902a383d5266cd2312e25
92,I20801994b70ab2760cb5a572
53,I037bbd4a7f99f7528b554c01
85,I1d14d7f172609f832c71f433
65,I36c52b103bfe51a819c9f2e4
74,I4f40bd5c1a954edf6f24e687
93,I40fc994fa7c9b07639b23e19
100,Ia0f6576313bc85e611da32d7
75,I81bd12d12b1a6fea4da65c14
90,I90478c54ddfea4665b7f2e4c
74,I5e3643ffa596636d5e9fb769
76,I4b1e74a3afdede8c2b50e3ff
100,I13eb4ab95dca2f5f70aff7c1
62,I91429d5060b61c0fe2c387f5
70,Ib291e49135666573ce94b5de
70,I2553f7542640006c2873aa02
73,Ide1f049452a8992e26944273
96,Icaa5d6286a29055075fcbc43
67,I2df73c5a74187fd36dd9f5c1
53,I5f18dccff08c340d6a00946b
56,Iceea94c3bfbe674e45636155
66,I01a4038c5749215055711ebc
55,I5bf6990b39589b456d5dc3b5
95,I1ac797dbd3e9a32e69602419
58,I6113ab53806e810f2455997d
69,I96e649ab7faa7de185fc3b50
90,Ie6d034a4ea5122d154af6189
55,Ic2f2e28c0c6256408a423012
78,I895a5bc6b7a5f3088e188825
90,I03ed345a7455f3b5014322cb
56,I669f0846f930162bdab596d6
83,I1d02b5a6e030676c58dc6666
52,I83600dc0773453dc57e22e95
96,Ib20957413ed0f47d9b496f36
77,I7f6f247229859f5411f9785e
84,I0f06e1281636ee2b55a7805e
79,I174d8a26a903ef35c1f1ac20
54,I6ec6a009410635839832c37c
57,I9f335f925e2a8e61cd55355f
66,Ib59b3ffca1fa1a724fa5e2c2
58,I8335a0fa3c6d59bac7b835e2
79,I05f5ffcb6419a5c67e30e23f
92,Icc6331c822566186f26dca0b
64,I0ce302b71003f04800cac9fb
66,I6c97692dcfd629c972c45fee
100,I842f8765d3fa35bb608a06a6
86,I6a3fd67cad527b6f1e8b5843
81,I223ed59327e6606dfe06bbc5
74,Ib3464d186b8ffcc0c7473610
58,I6c6a8550a6768cdc0123eb5b
83,Ie72580f82de95a0d6e4c99f1
59,I4e2a6f75de4bfccd5f4ee7c3
56,Ib218cc8ff240c726e3fbb1cb
72,I438470f18a6e8de376dbd4c2
91,I9b31a1a0caab4325ea7320b9
63,Id8aeaa975fdfd489e0a9cf6f
53,Id466d706b8d54c595c15effb
64,I0888ad5a1b183065d73aa3dd
99,I3d35c7fada52966b4360c6c1
55,Iace00e4bb2555c49d17b37cc
83,Iaa9ba96291ff31e0b4eece8b
73,I5ab4c6f29a2c0d1681d2fc00
71,Ia214a38c05be394026dd18ae
59,Icfdc6a6dee1752b73f150188
67,Ideaabed0bea0d876adfabf62
65,I393e30ed19df65a25ab5dc24
88,I435bd682d260f1998a31250f
71,I9806d24a0b0afb291073b99e
96,Ic4a5303619d0cadbde682b2e
71,I657ddcde8138020eadee7a7f
63,Ied388601795da1446ed0a995
84,I678a021d7905ab76485ab40a
67,Ia3dc9efb261211939c39b640
54,Ib0671f5344e692da75206b74
98,Ie95ee3c53d7d15504d6b428e
99,I2246aebd8c2231457c7f3233
75,I0739a70186bde78ee11a5760
79,I1740ea8dc9b269ebdc2b4096
76,I6952a38f7c9be3ab5e4a2f64
52,I2c9ff90edadbb37b56d072bb
58,I1a4e8a66ab4dd954a6be1aea
99,Iea9ba6eefe2c71c2fd840940
99,I6edb9612a710c36dfbbb3f44
98,Icdf074cf0a54d8b48565c09f
99,Ie298c604b81ae25903aff7f7
65,I19e11591e169a512c10a7ed8
81,I0adcaa3be69869a9cbe81ad5
91,I4849970b495b5494f2aebba4
68,I8efb31d28fe1832b605f0722
77,I2674df9cce081fbcda065d80
93,I30cc1d48a8d61673d121f589
88,I50d6683a141810c1b92b21eb
69,I98eea794d7536380d1dd4af3
88,Ie967278940366bfeb4ae1016
100,I6e17d9724dfd096fc0e06cc7
92,Id6affa546ea1a8955b6c73d1
100,I6ec0700aac1eef1727b9002e
55,Ie24c0fa5dbbae5d5801609ac
88,I0e6e8daeb8fc56647cb9d871
53,If053f48e5bbc086bbd40155b
99,Ia014dfc3ab3c729d088cf9b3
63,Icf285d72dfebff0fcd64e968
96,I4d93e4e8c306ef082f4b1517
71,I7dbbba07c27d3ac1c65874a0
63,I786f21d6ca409ada6f74ae0c
80,I65fae7f542ea3739b0448a53
70,I479cd745c6a22c79d3ee700d
88,I970e35f5872a0c9493215bd1
95,I4deb109bd9d5d171f56809ad
59,I4d2ff75f50ce8e33f4a11230
67,Iab48a2a77ed1143f5b3ae60a
96,Ie44bf9482d84bc7f26111f59
98,Ief6d8a1c887632b91d655102
56,Ia91da5d2ad99de5eb05b796b
59,I8c787b32cf4638fabb2bcc18
85,I5b0f5170cad01fa00e11d5b2
63,I6c7dc3066aa41e9b76e08755
58,I2713892c3686330168d0e1b0
91,I59639c83588f4070d8325472
94,I78ae7b25501b0e8a9f362c35
80,Ibabd51aff4f7f35454854769
75,Ib8eb1949d0349ce4b49c15bd
64,Idf167fc98b5074b5a9cacee1
72,I3235968501c476c6c3feff87
69,Id0a96b7fc3c700f1b4a538f4
87,I591f79e5e57ce76a32c21276
81,I0d6f7f9616ba62015b9da3e6
67,Ib7e5b7cf971788ba1966d5ce
61,I109c438ed2470856b69226d5
58,Ie032e05937c18e7c34e5fc04
67,I572f5fd0b5c169c3a321f763
74,I362827803f2f453ad75e6b88
92,If82edcd6412fa49d90b42a40
76,I478e94b50134187fbd873e4d
66,I8c5d665daae9457a596e721a
64,I0c6b7347309dd3163a8a899c
78,I6acf49153fd1f4508a603a19
51,I30694f356bebdd3fb902a6f1
68,I4c6543e41a694e9b60ca270d
57,I820ebf61252abdae93078bbe
97,Ia8be2a897d24795b1ad5e040
96,Ie199a2b91cbfc70b6046b1b3
91,Ief6ce0fcb2d1ea65b25e44f8
73,I15d4163449651b031dde4a5c
77,If1ed60a1b0cde0f8c0ebee2e
71,Ic681f4c60b3de467cfdbe8b7
98,I21f8ed0b1e1de59d0c831105
81,I5c470740d390110af6041a96
51,I395492ec55cdbac1d51b58d5
54,I50487bb7bca3ca784a499f76
95,I78a3d52a352c106bb70426f7
53,I7737bc90c5a4e5b0d20200a7
59,I9d999c83385dffa45e4d661b
92,Iaa1124409f4cb41a8dc70428
67,I2860d414f5e8b8f5cb032ace
96,I236d6cf35697a69c19705800
87,I8e34c1e7c463e225d75162af
51,Ie4158c8547eb5c8d10e7d2cc
71,Ia9e0173db54dd6fa6a12fa91
82,I24c157118abcb1ae9f76ca92
53,I98a31f5aadd0ad028e97503e
70,I882bd263059a59308644b49e
81,I377b3ec43c669185b1d66a95
82,Ic52cde31c1a517132dcb55e1
51,Ibceae2894ec7efc106388d1f
84,I0e243c52d8c475bfb156da8e
99,I881dc01bd03bf60be50db64b
55,I9c5fb4a6447b7abc2e9fd030
51,I4fe4cf592e8123e103c56a2e
79,Ife3ad33628263fb040317fa1
51,I9e2fd2c51639aec3644f8324
92,I67560a2b1f79313d2cf53806
65,Ic8e262368892027418077038
55,I1277296c0d651b52193188e9
70,I225d139d4694d7824cb87575
57,I37fce6dc670550f9739a1c20
81,I8a56d41a70793874794a5876
83,Ida5b43cf037ac95a5b4d162c
65,I6533443bffcca764f7aaa3be
84,I92a85a2ed135a8e7b7056369
90,Ia8a17cbb66e0581b38e90ed4
71,I0c57a184cac32b097e088f94
80,I8490e0745c0de7491aa8c548
81,I812e581c53891f6fcc60ee05
76,I54f6b67cbf7f2711900ebdce
87,Ide587f2c7d20031aa6fb5534
51,I56170a34d80ad17acbfd5413
85,I66284e344a381971b5278b1f
76,I0fc2dcf3b118d9705110baa3
74,I5d716514a943b198dd438d84
53,Idfbb3def97c3072e2d4d2a21
90,Ib91a479739dce3b9b93fa2eb
83,I754d14c22721fbf52b7fb333
58,I0fca5fdbbcd847bd025e050c
63,Ib29fa4852c289b6ad4f750c2
60,Id89e7003f2d9e48254a94145
64,I75c12f738c9eb405e3ab9d23
74,I6b5c76166b038ad7f64bd85d
72,I63d6a5d4a44d3d33fc7ca21a
64,I435f36aa21f382d0b13287be
73,Id588c8b1ee81fe6ac697a0ea
94,I8dfe8c6ee89efd4b78043a12
59,I0de84ba54e2acca1b9affc18
52,Iaf6010a8168201048e0f5baa
75,Ic17f5e251b980a81b998a25d
76,Iedcc353ca242dbe3536efd1a
53,If8044117afa908cdf9f4f653
88,Ibce9e9bb0f2e19755c39385b
73,Ib726a004ac80cc063246363b
92,I1e2b774486e8ae31075ea739
58,Icfd6214765fb2823d38b537a
52,Ide0deb3c53fdc15f6c2f1914
97,If7c26173a521b76c29684543
57,I9d6232bf4b67634fe828ebf0
90,I5e884d59b70e4dde8a177e01
98,Ieaa81f0ec53b11329e673f8a
54,I1e85b811e8291ea7284e3fec
94,I638160ad9fff39ec15a46b3c
69,I3a745aff4d01bfa6be0145bc
95,Ibb8745f8a138aa027ec8d69b
72,Ife8b7ab328515a68419e698b
74,I6cd3f2296725bf67c1d30e6d
94,Iec8fd58604dfe9453eb361ba
78,I6a6130c9d9bd4e2ae0bac4c4
86,I17531da5acb675a2afad34c2
94,I65ec99da18a42d7f07a72741
72,I6dec5c1af216b88454b727e0
99,Iec30276ea0cb846f8a03ed1d
87,I65f867e798f6f8c9c620a20e
76,Ib7cfa922b2b189a8b7a6d2e0
63,I89d4929dfcc8767a97d89a5f
71,Ia87fdb9771861eb65692103f
97,Ie12a09e6ad718badd5863435
90,I9b9510be5a763e157fea6c84
92,I5161b0b43a50a57db9bfbb94
58,I9275a67eff5cb3b2824d5116
55,I6b1fd135785401d15b983de0
92,Ifeb76f8111afe5902cdac0bd
94,I55486ce93755049bad6a5c9c
54,I3d34ea672ddff6b6c9979736
63,Ia0b65aa81497af652446ebaa
76,I77c84ab315f09998819d565c
89,Ic1e2fcf51d2a8a5cf17821ea
80,Ie502cddf03f626a135965f9a
81,I351619dd73d81a7e56b892a1
52,I20dc630fd9bae4aaa5c31c6f
71,I8f85aaaf596bd3e684f16cfa
68,Ia6303c4770fcdbc0414157b7
69,I7181b0b71b9511593a41eb82
69,Iaa507564bd38bca4020b00cc
73,I7d6a3c2340fd85c9ff3a85b7
73,Ie0a404487f303731c36f2cf6
59,Ifd0acafbb797bf46ce908652
64,I8955fcae2c2f419b8ec59e9f
62,Ida70dcad568d9b3c138b726e
56,I30dc53c8932caf4c1e178e13
82,I4317516667c2927bd2a49bc4
65,I2c35a23d4c3871670b7d6066
92,Ia8565473e6f38deb818d9883
92,I2efd4693d907595de65d1f25
59,I5ced95ddd86f495fdea382ee
68,Iec1859da0cfddd1992669ee4
51,I1b65dd174a66b4353085c7ff
51,I86b332899d5793d8bba5d282
53,Ib41ff46d50ee8f5999e60faf
71,I6963a4dba8f7a0a06013003c
88,Ib18366e3bd41066d1bf78159
67,I265a9598bb2aa95d6ff63aa5
69,Ia3f1fbdab9505730584da1d4
71,Ie68d2c89da12ab5082b095be
56,I2f0427a7c0194ece8b5dc422
84,I408b95476f8234c3ccb1c899
77,Ib52d40d8851ca4c6e9619ba6
97,Ib35cfef2d9b87da11f3ac323
97,Ida61b6c7371a66592f0dfd07
54,I92b19bf838ae30a7cb457c03
91,I7c41c47e0bb501c194c75ebc
67,Ibb56ebc6545a748d8c97e355
60,I5e8e0dad0ff8ecb9ad1c40bd
73,I1642e903e7704608a18c6e98
84,Ifa35e00ab2e5f53c456ade59
97,Iff3dca37fae28252814dbba5
87,I0529e76844ee4a8e351d20b1
99,Ic83a1d87893c1f5d4f2c9897
74,Iae020c01ddf125912d20eac8
94,I79d272f2b012c74ad66d464a
53,I955adec2d95bfac0c9ddf307
77,I2d62e60e083ac9007fcac560
99,I8de2e259584b82df95852dc4
55,Idb2fa6ab70f527fa3e8005d1
81,If0d73df6a4776db33e8b05f6
73,I2459d97d36e7a30225cb460d
78,I5af536ae2abc20b7ec1d943c
100,Ic886ebed99fe2d67140a5404
83,I09d483725dc975b4087ca166
74,I706f5bf119eb336b4af93418
90,Icc5a27479f760e5a5f8c38e0
87,I168c6961b74358f22a2c1310
99,I6deb43fac6624d9a37846f66
60,I67a3f5802d56214abdd80ef4
91,Ib3fc194263799345572607d5
68,I97124b2d43e401a7e17fa2cb
65,I5e295ad6e40b550f208da04e
88,I050d684dcc3e3df18b8eacdc
74,I2e109d9c20105fc896c54747
73,I8008a0f5d7846712f3d03bc3
71,Iaef121a7cb5015ed810d2e4d
75,Ie76a2ef3023a9aedbbedbede
65,I06d6305156c26575266f4205
91,Ieaf0c20f45c089893534271a
71,I9aeea8b1bdbd0e45e706f3f6
60,Ia9e0ddd6d2149550ad9a5bfb
79,I1a8e22cac8baeb75f83f17dc
91,I3de40112132057089cad7d3e
92,I4510c91c34038677d8de7cda
77,I71a7138d06f76342a63baa6f
59,Ifc7e3703e4fad7c86f850e67
56,I26c36e5285c250aacc9df119
54,Ib569afe927abfb7bee74233a
53,Ief2fa41416f142eddc45a4bd
54,I8930de8ce31b42eaa7de69ea
84,Ie79d4611931befe936c8bf57
78,I02aa4811b5aaab288a34a9fc
81,I9181b5559525994863f9f024
85,I1771fe24d38f9c0eec882bf9
54,Iee5692d6e5e913f417c9c912
100,If7e6656555ef260d7cb7a25b
65,I93d6c8b0d043117e34b95c5f
70,I3f0341668736f2731067a7d5
72,I7bb48f1bafdd41963189fed2
97,I31ebb2da95d9dc3b870539ea
90,I253a6bf098a55bd45fadf465
54,I23a4877974955cba16d5b523
86,I814262fc92a9ed06ff0bca0e
71,Ia51dce083c16a8f5b7610003
86,Ib830396fdbcd98281bc1689a
69,Ibb575a8342c48119334faf4f
76,I7dfe2eb9ac3bb8e65273248e
75,I000a1033171d0046a1517ac9
58,I72f6df714fceccc0988bde66
70,I22cacc2fe9ee33ba594fbdbb
85,Ic0c104a006b7f79aaac77caa
68,Id94d3ac8a0bbab9955986e6a
51,Ic3747e26cb76eb956898b13e
82,I46efd4fbf803d546403adeb1
58,Ia9e753680326407354ce79a2
53,Id6e831bea83266c0fde4202d
71,Ia4b89028a66d639c506f4088
53,I48c9dce4a728209161d39158
68,I5b1775097f32d8b8c06364f3
92,Ic3ea682bc5e7531e8b4dcb0b
84,If3b2fb87bcd551bb04c4e923
54,Idd4f5142bc4947f0d9c8dfa4
74,I561697c132f82333606ef8f4
54,I8d98eca21b0313bec37b8593
68,I0df443756403d3213ef48f34
69,I5ba5471bc63a050ce89e5da5
54,Ice715d35a98fd221aa95602a
70,Iec85e98d1133c82286d028bf
86,Idb89cfcd987a9b98c2041c59
81,I3fdcfd48071748dcd7e0a89a
51,Ibb8430cea3112f1ce7cdcbb3
78,I67e02f8a69145a71f5b90261
51,I36e609e0537dc5324f15a7b0
75,I7b0ac930396fd9df214f87ce
90,I1c24441ba1ad74af87b30d70
79,I85e973389491edea2ae71032
86,Ib1adbd569aa9f2afe321057d
84,I434ed9164d2992303dd6016a
69,I8cd92301f2795d063dbe4e82
90,Ib262513c33aed29d2710fa5a
91,Ic5921181b183bd714d61decc
63,Ia6153520a2b3a43011b526a8
94,I957011fd606400480819900f
87,Id214b8e85d05a3996076aab5
100,I7422565d5d96814b8c69e970
99,I3f02a71aca8d3086ea70d37a
78,I52d9c3856b3e272371e3a668
78,I9caf2d0284363cce7e891fdb
92,I23936a90dbba48dee40f6605
63,I07ebd8cab92711b8ac63115b
78,Iac9d093b6617ec8de61b781e
100,I9534c92fabc8dc307c11be3a
99,Ib0a0a92ad5e75648d1b17838
75,Idcbe0e6a52a1cbc138cfbc1c
54,If1f13142cd2f17db5b89a51d
68,I08a27170a8db465aa79918cd
61,I15b121f1e8c7932974e3dd46
91,I56d7abcbfd407fe15f165d62
51,I3a0acfc131c739e00cb951d9
66,I5f4ac79377db1ad316376f12
76,Ic7c4edd829db7dd0432ab4f0
90,I3c480e7bb3ce047607569edc
63,I95c50bfefb7adb4aba1866d0
58,Ib9579605f213d5cf5e0cbd1b
74,Ice4cae6cf73e422ff2c47097
78,I8cd2d540c971adc90406c199
87,I3e2e4c78af22c5f6447f8d86
52,I8e66b7539627aef1ba042bde
61,I442425edb4848f9fc9ce7cf4
82,I169cc08cfbb0ea3d1ec074f3
90,I080391200e46a52f33d92517
55,I60cbe4478166e2c7354ffbca
89,Id4b10bd7512f01e5a94ecde1
66,Ia7bb88450e67e59aa0eff268
70,I1e11604350d3438848af4f11
99,I4da5e6061bf6c0e0a0a0f497
75,Ie938f6f8ef0f1cf58ce3709b
90,Ifac824863275d96d78258488
76,I1964d078486c19fdf359d556
99,Ibeda06aa3137e0ee856ee9b5
99,I24385ef3b834bf389cd3df46
81,I4c62e64911b93807e83ac2c0
92,I6efadf24bcb6eff5659b030b
97,I7d57968d9d26f3fbf4c248a4
96,I0e3157bb5052c1547c62cf76
63,Ib699ef7e1d6e020c65ba91c0
94,I1d9c4f3cee2d63c7e3a70cd1
100,I09c2494ff9a84096518260a8
80,I3dc3253ee808c40759f286d6
78,I09f57c1fed3f476815aedba0
74,I681a0a73341c0cdc5a9909be
63,I9e306462aebbe7d6561f1205
51,Ief60957159282ea9204500a4
66,I5c75620a6e0e92ee18342f52
76,I69597621887897c94f538816
77,I003bfba7651531025008646a
91,I1680daf08285f5b62b5bca54
75,I653802853f27d899de48af33
62,I6e12f9203d27e4c2c184de57
92,Ia1f0fef53cf1df781a69d4e9
98,I42f0a7b36273b37050a129c5
74,I68ad6dbccb2078e6ccb7e558
72,I19896986368f3136ac7ecd61
72,I720b5ddd96fac53398a5d223
78,I9484e93b401ee0afde4f76a9
66,Ie3ae5c9a1669dd1ad3b43ddc
70,Ia10dce23da6d8747b2d7a146
80,Ic362b08dab269f74592b4af8
80,I29539f7b0fed446cacb993d0
56,I888036d2471144c6c8d801ba
77,Ifa8c1d39c25871c8b505be54
63,I35406052a0f4ca600b305d23
75,Ia51661ffdfbdf8f35986530d
72,Ic450b6dd77ad484a367f6434
66,I900ccb2b2e53874ef7e84fc0
71,I15785d749d0d746fc25a2207
73,I3d75c4bd12acef1ec57d8aa7
61,Icf94cda9a5d3b3eeafec9a0e
73,I8356ed633f45a144bebf7dab
51,I15e71b6360f1e66d3de84ae5
65,I37f832a824e51eccba9d07b5
75,Ibfcb7f085c230e3f124494ca
97,I80b3d57dafbda98d5c203afa
90,I46c5e65583c7b988f429930c
97,I39ecf3cd747e1a99af306c04
97,I7133ce5642cc7f240c04b73c
52,Ia0f265d65cc065069c85f1e1
85,I3b8927364defe35766166930
64,I80b99fd1e6cad6f29ce81350
51,Iadb71a2ed97b4d87b62f5dea
81,I7657f1c0dcff731946f10619
73,Ib790e38ee978144246f407e6
72,I12de8f2b790e4849fd57bc90
81,I9b7adb47a85c8f6998f9af74
84,I95ce8a3fee2636f177428882
81,I912fa06911afb9d644d66b08
57,Ie501a5f31c7d87f16e744f1f
60,If23cb3d5d4a01a90e0e96fc9
51,I5de81c3f093668c6fb5c05fc
92,Ifb2fa8cb507ed1bb6043d26e
90,I429a3643762af30a644b3a81
99,Ia4b927dbd18e5b54ac0ef72e
96,I18bf61a98474c114329314e6
89,Ib36493adcf6f202b32f9c7f4
98,If70f3276d4ead5fd50c819c4
66,Ica781fe0a75d1836efcd4e82
79,Idc70e1f871b177c24e339bb8
69,Iac370808e4a2c3bf643fde3a
69,Ib4fb77b2ef1ba6074f4de964
55,I0067edf3e6b3d8fd96e2e8bc
87,Icb6e188dd8a33094e1011e14
89,Id166cbe73ffa66ec4faa0643
97,If9eb9e10da67f389841743c0
76,I4cb45bc7371963a1ad8cfb06
85,I74af81f6cf6896b182084399
97,Ied29962b081d1a213568bfb3
70,I86867d7b25c5aaa033ef4c45
96,Ib897027f849e93173010d7bd
80,Icbb598f029de87e821538c1e
65,I1589aa62ddb0ed492ce5fd8f
100,I317097837351aad611fd1491
59,I9ca7f1db322f77753a7b4c39
97,Id51eba851de90edeade6f729
52,Ifcad08cac3f279d5103b8bb8
60,I19188abecf82100d7512f34f
60,I234725b981c6795133246a11
54,I7c091f4637f60e1e839480b7
87,Ia142ac8691e66fe1e771cb41
88,I6f9f20aaebda3945c5979d8d
59,Ibb4f31d64c5c8fb7d7c31410
67,I8289140d64e6af72ef47df86
65,I9b6a1e85bb4d56de493da1da
89,If1bc6d577fa7bd0b5b042d2b
61,If36d9217241b172da168acb8
70,I434031818646324e13f73a95
91,Iec204d5cd22325684909613b
99,Idf7d9f3742583073e56deee9
52,Ie5e79352aa88c1b087c9e2be
99,Ib476e22a0deb6441068fc943
